#================================================================================================
#x               y               Psi             Res_Psi         Xi              Res_Xi
#================================================================================================
0.765625        0.296875        0.069289        -0.000129625    2.49779         0.0090192       
0.765625        0.3125          0.0780223       -0.000122059    2.56544         0.00905149      
0.765625        0.328125        0.08747         -0.000113268    2.62176         0.00904191      
0.765625        0.34375         0.0976461       -0.000103342    2.6663          0.00899193      
0.765625        0.359375        0.108561        -9.23864e-05    2.69875         0.00890345      
0.765625        0.375           0.120221        -8.05145e-05    2.71896         0.00877878      
0.765625        0.390625        0.132628        -6.78511e-05    2.72692         0.00862058      
0.765625        0.40625         0.145782        -5.45289e-05    2.72279         0.00843183      
0.765625        0.421875        0.159676        -4.06878e-05    2.70686         0.00821575      
0.765625        0.4375          0.174303        -2.6473e-05     2.67957         0.00797575      
0.765625        0.453125        0.189651        -1.20333e-05    2.64151         0.00771533      
0.765625        0.46875         0.205704        2.48094e-06     2.59337         0.00743802      
0.765625        0.484375        0.222445        1.69192e-05     2.53594         0.0071473       
0.765625        0.5             0.239853        3.11328e-05     2.47008         0.00684652      
0.765625        0.515625        0.257908        4.49768e-05     2.39673         0.00653886      
0.765625        0.53125         0.276583        5.83117e-05     2.31685         0.00622727      
0.765625        0.546875        0.295854        7.10045e-05     2.23142         0.00591442      
0.765625        0.5625          0.315695        8.29309e-05     2.14142         0.00560268      
0.765625        0.578125        0.336077        9.39762e-05     2.04783         0.00529413      
0.765625        0.59375         0.356972        0.000104037     1.95157         0.00499052      
0.765625        0.609375        0.378353        0.00011302      1.85352         0.0046933       
0.765625        0.625           0.400191        0.000120847     1.75451         0.00440362      
0.765625        0.640625        0.422457        0.000127451     1.6553          0.00412233      
0.765625        0.65625         0.445125        0.00013278      1.55657         0.00385006      
0.765625        0.671875        0.468166        0.000136796     1.45894         0.00358719      
0.765625        0.6875          0.491555        0.000139473     1.36293         0.00333391      
0.765625        0.703125        0.515265        0.000140803     1.269           0.00309022      
0.765625        0.71875         0.539272        0.000140788     1.17751         0.00285598      
0.765625        0.734375        0.563552        0.000139445     1.08876         0.00263096      
0.765625        0.75            0.588083        0.000136806     1.00297         0.00241479      
0.765625        0.765625        0.612842        0.000132911     0.920281        0.00220705      
0.765625        0.78125         0.63781         0.000127817     0.840789        0.00200726      
0.765625        0.796875        0.662966        0.000121589     0.764516        0.00181491      
0.765625        0.8125          0.688293        0.000114302     0.691434        0.00162944      
0.765625        0.828125        0.713772        0.000106043     0.621462        0.0014503       
0.765625        0.84375         0.739388        9.6905e-05      0.55448         0.00127693      
0.765625        0.859375        0.765125        8.69897e-05     0.490325        0.00110875      
0.765625        0.875           0.790968        7.64047e-05     0.428801        0.000945209     
0.765625        0.890625        0.816903        6.52634e-05     0.369684        0.000785749     
0.765625        0.90625         0.842917        5.36831e-05     0.312723        0.000629828     
0.765625        0.921875        0.868999        4.17846e-05     0.257648        0.000476915     
0.765625        0.9375          0.895134        2.96907e-05     0.204168        0.000326487     
0.765625        0.953125        0.921314        1.75251e-05     0.151981        0.000178036     
0.765625        0.96875         0.947525        5.41155e-06     0.100773        3.10594e-05     
0.765625        0.984375        0.973757        -6.52756e-06    0.0502214       -0.000114932    
0.765625        1               1               0.679548        0               0               

0.78125         0               0               0               0               0               
0.78125         0.015625        0.00130729      -3.66637e-05    0.150798        0.00172108      
0.78125         0.03125         0.00265589      -5.12163e-05    0.301355        0.00239554      
0.78125         0.046875        0.00408712      -6.52238e-05    0.451417        0.00305254      
0.78125         0.0625          0.00564227      -7.85466e-05    0.600715        0.00368881      
0.78125         0.078125        0.0073626       -9.10536e-05    0.748946        0.00430127      
0.78125         0.09375         0.00928926      -0.000102623    0.895773        0.00488702      
0.78125         0.109375        0.0114633       -0.000113141    1.04081         0.00544336      
0.78125         0.125           0.0139254       -0.000122508    1.18364         0.00596779      
0.78125         0.140625        0.0167161       -0.000130635    1.32375         0.00645803      
0.78125         0.15625         0.0198752       -0.000137443    1.46061         0.006912        
0.78125         0.171875        0.023442        -0.000142868    1.59362         0.00732786      
0.78125         0.1875          0.0274547       -0.000146862    1.72212         0.00770394      
0.78125         0.203125        0.0319503       -0.000149386    1.84542         0.00803885      
0.78125         0.21875         0.0369646       -0.000150419    1.96278         0.00833143      
0.78125         0.234375        0.0425314       -0.000149955    2.07344         0.00858075      
0.78125         0.25            0.0486827       -0.000148       2.17664         0.00878621      
0.78125         0.265625        0.0554479       -0.000144578    2.27162         0.0089475       
0.78125         0.28125         0.062854        -0.000139725    2.35766         0.00906464      
0.78125         0.296875        0.0709249       -0.000133493    2.43407         0.00913803      
0.78125         0.3125          0.0796815       -0.000125949    2.50026         0.00916844      
0.78125         0.328125        0.0891412       -0.000117172    2.5557          0.00915704      
0.78125         0.34375         0.0993181       -0.000107255    2.59999         0.00910541      
0.78125         0.359375        0.110222        -9.63023e-05    2.63283         0.00901551      
0.78125         0.375           0.12186         -8.4429e-05     2.65406         0.00888968      
0.78125         0.390625        0.134235        -7.17604e-05    2.66365         0.00873058      
0.78125         0.40625         0.147347        -5.84298e-05    2.66172         0.00854117      
0.78125         0.421875        0.16119         -4.45772e-05    2.64853         0.00832463      
0.78125         0.4375          0.175757        -3.03478e-05    2.62445         0.00808429      
0.78125         0.453125        0.191037        -1.589e-05      2.59            0.00782359      
0.78125         0.46875         0.207016        -1.35417e-06    2.54578         0.00754597      
0.78125         0.484375        0.223679        1.31098e-05     2.49251         0.00725485      
0.78125         0.5             0.241005        2.73537e-05     2.43098         0.00695351      
0.78125         0.515625        0.258973        4.12332e-05     2.36205         0.00664505      
0.78125         0.53125         0.277562        5.4609e-05      2.28659         0.00633239      
0.78125         0.546875        0.296745        6.7349e-05      2.20552         0.00601816      
0.78125         0.5625          0.316499        7.93291e-05     2.11977         0.00570471      
0.78125         0.578125        0.336795        9.04351e-05     2.03025         0.00539412      
0.78125         0.59375         0.357607        0.000100563     1.93784         0.00508813      
0.78125         0.609375        0.378907        0.000109622     1.84338         0.0047882       
0.78125         0.625           0.400667        0.000117531     1.74768         0.00449551      
0.78125         0.640625        0.422861        0.000124226     1.65148         0.00421094      
0.78125         0.65625         0.44546         0.000129653     1.55544         0.00393515      
0.78125         0.671875        0.468438        0.000133774     1.46017         0.00366854      
0.78125         0.6875          0.491769        0.000136563     1.36621         0.00341134      
0.78125         0.703125        0.515426        0.000138012     1.274           0.00316358      
0.78125         0.71875         0.539386        0.000138122     1.18394         0.00292517      
0.78125         0.734375        0.563625        0.000136911     1.09632         0.00269587      
0.78125         0.75            0.588119        0.000134409     1.01138         0.00247536      
0.78125         0.765625        0.612848        0.000130657     0.929287        0.00226325      
0.78125         0.78125         0.63779         0.000125711     0.850154        0.00205906      
0.78125         0.796875        0.662925        0.000119635     0.774023        0.00186229      
0.78125         0.8125          0.688236        0.000112505     0.700885        0.00167242      
0.78125         0.828125        0.713704        0.000104406     0.630682        0.00148889      
0.78125         0.84375         0.739313        9.54325e-05     0.563311        0.00131114      
0.78125         0.859375        0.765046        8.56843e-05     0.49863         0.00113862      
0.78125         0.875           0.790889        7.52694e-05     0.436461        0.000970762     
0.78125         0.890625        0.816827        6.43007e-05     0.376595        0.000807019     
0.78125         0.90625         0.842847        5.28952e-05     0.318799        0.000646849     
0.78125         0.921875        0.868936        4.11734e-05     0.262816        0.000489721     
0.78125         0.9375          0.895082        2.92578e-05     0.20837         0.000335114     
0.78125         0.953125        0.921273        1.72719e-05     0.155171        0.000182518     
0.78125         0.96875         0.947497        5.339e-06       0.102918        3.14319e-05     
0.78125         0.984375        0.973743        -6.41864e-06    0.0512996       -0.000118634    
0.78125         1               1               0.680444        0               0               

0.796875        0               0               0               0               0               
0.796875        0.015625        0.00140699      -3.74275e-05    0.147861        0.00175354      
0.796875        0.03125         0.00285522      -5.22578e-05    0.295454        0.00243883      
0.796875        0.046875        0.00438595      -6.65348e-05    0.442504        0.00310618      
0.796875        0.0625          0.00604032      -8.01173e-05    0.588716        0.00375222      
0.796875        0.078125        0.00785943      -9.28717e-05    0.733774        0.00437377      
0.796875        0.09375         0.00988418      -0.000104674    0.87733         0.00496782      
0.796875        0.109375        0.0121553       -0.000115411    1.019           0.00553162      
0.796875        0.125           0.014713        -0.00012498     1.15834         0.00606259      
0.796875        0.140625        0.0175973       -0.000133291    1.2949          0.00655841      
0.796875        0.15625         0.0208474       -0.000140266    1.42815         0.00701698      
0.796875        0.171875        0.0245019       -0.000145841    1.55751         0.00743646      
0.796875        0.1875          0.0285981       -0.000149966    1.68238         0.00781523      
0.796875        0.203125        0.0331725       -0.000152605    1.80212         0.00815194      
0.796875        0.21875         0.0382597       -0.000153736    1.91604         0.00844551      
0.796875        0.234375        0.0438928       -0.000153354    2.02345         0.00869515      
0.796875        0.25            0.0501029       -0.000151468    2.12365         0.00890034      
0.796875        0.265625        0.0569187       -0.000148101    2.21595         0.00906091      
0.796875        0.28125         0.0643664       -0.000143292    2.2997          0.00917703      
0.796875        0.296875        0.0724693       -0.000137095    2.37426         0.00924922      
0.796875        0.3125          0.0812479       -0.000129576    2.43909         0.00927837      
0.796875        0.328125        0.0907193       -0.000120817    2.49371         0.00926576      
0.796875        0.34375         0.100897        -0.000110912    2.53773         0.00921303      
0.796875        0.359375        0.111792        -9.9966e-05     2.57087         0.00912222      
0.796875        0.375           0.123411        -8.80951e-05    2.59298         0.00899567      
0.796875        0.390625        0.135757        -7.54249e-05    2.60401         0.00883605      
0.796875        0.40625         0.14883         -6.20892e-05    2.60404         0.00864631      
0.796875        0.421875        0.162625        -4.82282e-05    2.5933          0.00842957      
0.796875        0.4375          0.177138        -3.39871e-05    2.57211         0.00818912      
0.796875        0.453125        0.192356        -1.95142e-05    2.54091         0.00792833      
0.796875        0.46875         0.208268        -4.95953e-06    2.50026         0.00765058      
0.796875        0.484375        0.224857        9.52735e-06     2.45081         0.0073592       
0.796875        0.5             0.242107        2.37988e-05     2.39325         0.00705743      
0.796875        0.515625        0.259996        3.77107e-05     2.32839         0.00674831      
0.796875        0.53125         0.278504        5.11245e-05     2.25704         0.0064347       
0.796875        0.546875        0.297606        6.39083e-05     2.18004         0.00611922      
0.796875        0.5625          0.317277        7.59385e-05     2.09827         0.0058042       
0.796875        0.578125        0.337493        8.71012e-05     2.01258         0.00549169      
0.796875        0.59375         0.358226        9.7293e-05      1.92382         0.00518346      
0.796875        0.609375        0.37945         0.000106422     1.83278         0.00488097      
0.796875        0.625           0.401138        0.000114409     1.74025         0.00458541      
0.796875        0.640625        0.423262        0.000121189     1.64694         0.0042977       
0.796875        0.65625         0.445797        0.000126708     1.55351         0.00401851      
0.796875        0.671875        0.468714        0.000130927     1.46055         0.0037483       
0.796875        0.6875          0.491989        0.000133822     1.3686          0.0034873       
0.796875        0.703125        0.515596        0.000135383     1.27811         0.0032356       
0.796875        0.71875         0.539511        0.000135611     1.18947         0.00299312      
0.796875        0.734375        0.563709        0.000134524     1.10299         0.00275966      
0.796875        0.75            0.588169        0.000132151     1.01894         0.00253492      
0.796875        0.765625        0.612867        0.000128534     0.937485        0.00231852      
0.796875        0.78125         0.637784        0.000123727     0.858758        0.00211002      
0.796875        0.796875        0.662899        0.000117795     0.78282         0.00190893      
0.796875        0.8125          0.688194        0.000110813     0.709683        0.00171473      
0.796875        0.828125        0.71365         0.000102866     0.639306        0.00152688      
0.796875        0.84375         0.73925         9.40463e-05     0.571606        0.00134483      
0.796875        0.859375        0.764979        8.44559e-05     0.506458        0.00116803      
0.796875        0.875           0.790821        7.42014e-05     0.443701        0.000995917     
0.796875        0.890625        0.816761        6.33954e-05     0.383145        0.000827953     
0.796875        0.90625         0.842786        5.21547e-05     0.324569        0.000663594     
0.796875        0.921875        0.868882        4.05996e-05     0.267732        0.000502311     
0.796875        0.9375          0.895036        2.88521e-05     0.212373        0.000343583     
0.796875        0.953125        0.921237        1.70356e-05     0.158213        0.0001869       
0.796875        0.96875         0.947473        5.27305e-06     0.104965        3.17624e-05     
0.796875        0.984375        0.973731        -6.31356e-06    0.0523287       -0.000122321    
0.796875        1               1               0.681239        0               0               

0.8125          0               0               0               0               0               
0.8125          0.015625        0.00150152      -3.81248e-05    0.145007        0.00178275      
0.8125          0.03125         0.00304419      -5.32072e-05    0.289726        0.0024777       
0.8125          0.046875        0.00466913      -6.77296e-05    0.433861        0.0031543       
0.8125          0.0625          0.00641735      -8.15484e-05    0.577103        0.00380909      
0.8125          0.078125        0.00832974      -9.45287e-05    0.719122        0.00443878      
0.8125          0.09375         0.0104469       -0.000106545    0.859562        0.00504031      
0.8125          0.109375        0.0128093       -0.000117482    0.998035        0.00561084      
0.8125          0.125           0.0154568       -0.000127237    1.13412         0.00614776      
0.8125          0.140625        0.0184287       -0.000135718    1.26735         0.00664871      
0.8125          0.15625         0.0217639       -0.000142848    1.39723         0.00711158      
0.8125          0.171875        0.0255001       -0.000148562    1.52322         0.00753452      
0.8125          0.1875          0.0296742       -0.00015281     1.64475         0.00791595      
0.8125          0.203125        0.0343217       -0.000155557    1.76121         0.00825457      
0.8125          0.21875         0.0394767       -0.000156782    1.87198         0.00854937      
0.8125          0.234375        0.0451713       -0.000156479    1.97642         0.00879963      
0.8125          0.25            0.0514359       -0.00015466     2.07389         0.00900497      
0.8125          0.265625        0.0582986       -0.000151348    2.16374         0.00916531      
0.8125          0.28125         0.0657849       -0.000146584    2.24539         0.00928092      
0.8125          0.296875        0.0739177       -0.000140422    2.31825         0.00935245      
0.8125          0.3125          0.0827169       -0.000132932    2.38182         0.00938087      
0.8125          0.328125        0.0921996       -0.000124194    2.43566         0.00936756      
0.8125          0.34375         0.102379        -0.000114303    2.4794          0.00931423      
0.8125          0.359375        0.113266        -0.000103367    2.51278         0.00922294      
0.8125          0.375           0.124868        -9.15009e-05    2.53564         0.00909607      
0.8125          0.390625        0.137187        -7.88321e-05    2.54792         0.0089363       
0.8125          0.40625         0.150225        -6.54943e-05    2.5497          0.00874653      
0.8125          0.421875        0.163978        -5.16279e-05    2.54114         0.00852987      
0.8125          0.4375          0.17844         -3.73779e-05    2.52254         0.00828955      
0.8125          0.453125        0.193602        -2.28926e-05    2.49429         0.00802887      
0.8125          0.46875         0.209452        -8.32183e-06    2.45689         0.00775117      
0.8125          0.484375        0.225975        6.18522e-06     2.4109          0.00745971      
0.8125          0.5             0.243154        2.04812e-05     2.357           0.00715767      
0.8125          0.515625        0.26097         3.44226e-05     2.29589         0.00684804      
0.8125          0.53125         0.279402        4.78711e-05     2.22833         0.00653365      
0.8125          0.546875        0.298428        6.06952e-05     2.15512         0.00621707      
0.8125          0.5625          0.318024        7.27717e-05     2.07707         0.00590063      
0.8125          0.578125        0.338164        8.3987e-05      1.99498         0.00558637      
0.8125          0.59375         0.358824        9.42378e-05     1.90965         0.00527605      
0.8125          0.609375        0.379977        0.000103433     1.82187         0.00497115      
0.8125          0.625           0.401597        0.000111492     1.73236         0.00467289      
0.8125          0.640625        0.423656        0.000118351     1.64182         0.00438219      
0.8125          0.65625         0.446129        0.000123955     1.55091         0.00409977      
0.8125          0.671875        0.46899         0.000128267     1.46019         0.0038261       
0.8125          0.6875          0.492212        0.000131261     1.3702          0.00356146      
0.8125          0.703125        0.515771        0.000132926     1.2814          0.00330596      
0.8125          0.71875         0.539642        0.000133265     1.19417         0.00305954      
0.8125          0.734375        0.563802        0.000132294     1.10885         0.00282204      
0.8125          0.75            0.588228        0.000130042     1.0257          0.00259319      
0.8125          0.765625        0.612897        0.000126551     0.944916        0.00237262      
0.8125          0.78125         0.637789        0.000121874     0.866633        0.00215992      
0.8125          0.796875        0.662884        0.000116076     0.790934        0.0019546       
0.8125          0.8125          0.688163        0.000109232     0.717846        0.00175617      
0.8125          0.828125        0.713607        0.000101426     0.647348        0.00156409      
0.8125          0.84375         0.739199        9.27521e-05     0.579372        0.00137783      
0.8125          0.859375        0.764923        8.33092e-05     0.513812        0.00119684      
0.8125          0.875           0.790763        7.32048e-05     0.450524        0.00102056      
0.8125          0.890625        0.816704        6.25511e-05     0.389331        0.000848453     
0.8125          0.90625         0.842732        5.14648e-05     0.33003         0.000679984     
0.8125          0.921875        0.868834        4.00655e-05     0.272393        0.000514623     
0.8125          0.9375          0.894996        2.84754e-05     0.216172        0.00035185      
0.8125          0.953125        0.921206        1.68173e-05     0.161104        0.000191155     
0.8125          0.96875         0.947451        5.21412e-06     0.106912        3.20395e-05     
0.8125          0.984375        0.97372         -6.21255e-06    0.0533079       -0.000125986    
0.8125          1               1               0.681943        0               0               

0.828125        0               0               0               0               0               
0.828125        0.015625        0.0015903       -3.87569e-05    0.142266        0.00180889      
0.828125        0.03125         0.00322162      -5.40665e-05    0.284228        0.00251242      
0.828125        0.046875        0.00493493      -6.88102e-05    0.425576        0.00319723      
0.828125        0.0625          0.0067711       -8.28426e-05    0.565985        0.00385978      
0.828125        0.078125        0.00877078      -9.60271e-05    0.705119        0.00449672      
0.828125        0.09375         0.0109744       -0.000108237    0.842614        0.00510493      
0.828125        0.109375        0.0134219       -0.000119356    0.978083        0.0056815       
0.828125        0.125           0.0161529       -0.00012928     1.11111         0.00622378      
0.828125        0.140625        0.0192063       -0.000137917    1.24124         0.0067294       
0.828125        0.15625         0.0226204       -0.000145189    1.36801         0.00719622      
0.828125        0.171875        0.0264324       -0.000151031    1.49088         0.0076224       
0.828125        0.1875          0.0306785       -0.000155393    1.60933         0.0080064       
0.828125        0.203125        0.0353935       -0.000158241    1.7228          0.00834696      
0.828125        0.21875         0.0406109       -0.000159554    1.83068         0.00864312      
0.828125        0.234375        0.0463622       -0.000159327    1.93241         0.00889425      
0.828125        0.25            0.0526771       -0.000157572    2.02737         0.00910004      
0.828125        0.265625        0.059583        -0.000154314    2.11499         0.00926051      
0.828125        0.28125         0.067105        -0.000149595    2.19471         0.00937603      
0.828125        0.296875        0.0752655       -0.000143469    2.266           0.00944733      
0.828125        0.3125          0.0840841       -0.000136007    2.3284          0.00947548      
0.828125        0.328125        0.0935774       -0.000127291    2.38149         0.00946191      
0.828125        0.34375         0.103759        -0.000117417    2.42494         0.00940839      
0.828125        0.359375        0.114639        -0.000106493    2.45849         0.00931702      
0.828125        0.375           0.126226        -9.46348e-05    2.48199         0.0091902       
0.828125        0.390625        0.138521        -8.19699e-05    2.49537         0.00903059      
0.828125        0.40625         0.151528        -6.86325e-05    2.49868         0.0088411       
0.828125        0.421875        0.165242        -5.4763e-05     2.49207         0.00862477      
0.828125        0.4375          0.179659        -4.05067e-05    2.47579         0.00838481      
0.828125        0.453125        0.194769        -2.60116e-05    2.45019         0.00812447      
0.828125        0.46875         0.210562        -1.14273e-05    2.41572         0.00784702      
0.828125        0.484375        0.227024        3.09715e-06     2.3729          0.00755566      
0.828125        0.5             0.244139        1.74149e-05     2.32233         0.00725352      
0.828125        0.515625        0.261888        3.13826e-05     2.26466         0.00694356      
0.828125        0.53125         0.280251        4.48624e-05     2.20061         0.00662856      
0.828125        0.546875        0.299207        5.77232e-05     2.13091         0.00631107      
0.828125        0.5625          0.318733        6.98421e-05     2.05631         0.00599339      
0.828125        0.578125        0.338804        8.11055e-05     1.97759         0.00567756      
0.828125        0.59375         0.359396        9.14106e-05     1.8955          0.00536534      
0.828125        0.609375        0.380482        0.000100666     1.81078         0.00505822      
0.828125        0.625           0.402038        0.000108792     1.72414         0.00475743      
0.828125        0.640625        0.424037        0.000115724     1.63625         0.00446394      
0.828125        0.65625         0.446453        0.000121408     1.54774         0.00417846      
0.828125        0.671875        0.46926         0.000125805     1.45919         0.00390151      
0.828125        0.6875          0.492433        0.00012889      1.37111         0.00363339      
0.828125        0.703125        0.515947        0.000130652     1.28396         0.00337425      
0.828125        0.71875         0.539777        0.000131093     1.19813         0.00312405      
0.828125        0.734375        0.5639          0.000130229     1.11396         0.00288267      
0.828125        0.75            0.588293        0.000128089     1.03172         0.00264985      
0.828125        0.765625        0.612935        0.000124715     0.951623        0.00242525      
0.828125        0.78125         0.637803        0.000120159     0.873813        0.00220847      
0.828125        0.796875        0.662879        0.000114486     0.798389        0.00199905      
0.828125        0.8125          0.688142        0.00010777      0.725393        0.00179651      
0.828125        0.828125        0.713574        0.000100096     0.65482         0.00160032      
0.828125        0.84375         0.739158        9.15554e-05     0.586619        0.00140996      
0.828125        0.859375        0.764876        8.22495e-05     0.520698        0.00122488      
0.828125        0.875           0.790714        7.22843e-05     0.45693         0.00104454      
0.828125        0.890625        0.816655        6.17718e-05     0.395154        0.000868395     
0.828125        0.90625         0.842686        5.08285e-05     0.33518         0.000695917     
0.828125        0.921875        0.868793        3.95738e-05     0.276796        0.000526576     
0.828125        0.9375          0.894961        2.81295e-05     0.219767        0.000359856     
0.828125        0.953125        0.921178        1.66182e-05     0.163842        0.000195246     
0.828125        0.96875         0.947432        5.16265e-06     0.108757        3.22491e-05     
0.828125        0.984375        0.97371         -6.11587e-06    0.0542362       -0.000129624    
0.828125        1               1               0.682561        0               0               

0.84375         0               0               0               0               0               
0.84375         0.015625        0.00167277      -3.93251e-05    0.139666        0.00183214      
0.84375         0.03125         0.00338642      -5.48375e-05    0.279014        0.00254321      
0.84375         0.046875        0.00518177      -6.97787e-05    0.417723        0.00323524      
0.84375         0.0625          0.00709949      -8.40019e-05    0.555461        0.00390462      
0.84375         0.078125        0.00918004      -9.73693e-05    0.69188         0.00454796      
0.84375         0.09375         0.0114635       -0.000109753    0.826616        0.00516205      
0.84375         0.109375        0.0139897       -0.000121035    0.959282        0.00574397      
0.84375         0.125           0.0167978       -0.000131111    1.08947         0.00629103      
0.84375         0.140625        0.0199263       -0.000139889    1.21673         0.00680083      
0.84375         0.15625         0.0234129       -0.00014729     1.34062         0.00727123      
0.84375         0.171875        0.0272945       -0.000153249    1.46063         0.00770041      
0.84375         0.1875          0.0316066       -0.000157716    1.57626         0.00808683      
0.84375         0.203125        0.0363836       -0.000160656    1.68697         0.00842928      
0.84375         0.21875         0.0416581       -0.00016205     1.79222         0.00872686      
0.84375         0.234375        0.0474613       -0.000161895    1.89146         0.008979        
0.84375         0.25            0.0538222       -0.0001602      1.98414         0.00918545      
0.84375         0.265625        0.0607678       -0.000156994    2.06971         0.00934632      
0.84375         0.28125         0.0683225       -0.000152317    2.14766         0.00946207      
0.84375         0.296875        0.0765084       -0.000146227    2.21751         0.00953348      
0.84375         0.3125          0.0853449       -0.000138794    2.27882         0.0095617       
0.84375         0.328125        0.0948483       -0.000130101    2.3312          0.00954823      
0.84375         0.34375         0.105032        -0.000120245    2.37434         0.00949487      
0.84375         0.359375        0.115907        -0.000109334    2.408           0.00940375      
0.84375         0.375           0.127479        -9.74851e-05    2.43202         0.00927729      
0.84375         0.390625        0.139754        -8.48259e-05    2.44635         0.00911815      
0.84375         0.40625         0.152733        -7.14908e-05    2.45101         0.00892919      
0.84375         0.421875        0.166412        -5.76204e-05    2.44612         0.00871345      
0.84375         0.4375          0.180788        -4.33599e-05    2.43192         0.00847408      
0.84375         0.453125        0.195852        -2.88573e-05    2.4087          0.00821429      
0.84375         0.46875         0.211594        -1.4262e-05     2.37687         0.00793728      
0.84375         0.484375        0.228           2.77306e-07     2.33692         0.00764623      
0.84375         0.5             0.245056        1.46139e-05     2.28938         0.00734419      
0.84375         0.515625        0.262744        2.86049e-05     2.23486         0.00703409      
0.84375         0.53125         0.281045        4.21126e-05     2.17402         0.00671868      
0.84375         0.546875        0.299937        5.50064e-05     2.10755         0.00640047      
0.84375         0.5625          0.319398        6.71634e-05     2.03616         0.00608175      
0.84375         0.578125        0.339406        7.84705e-05     1.96058         0.00576456      
0.84375         0.59375         0.359935        8.88249e-05     1.88151         0.00545065      
0.84375         0.609375        0.380961        9.81354e-05     1.79966         0.00514152      
0.84375         0.625           0.402458        0.000106323     1.71573         0.00483842      
0.84375         0.640625        0.4244          0.000113321     1.63035         0.00454233      
0.84375         0.65625         0.446763        0.000119077     1.54414         0.00425401      
0.84375         0.671875        0.469521        0.000123552     1.45766         0.00397398      
0.84375         0.6875          0.492648        0.00012672      1.37142         0.00370258      
0.84375         0.703125        0.516119        0.000128571     1.28587         0.00343999      
0.84375         0.71875         0.539911        0.000129106     1.20141         0.0031862       
0.84375         0.734375        0.564           0.00012834      1.11838         0.00294111      
0.84375         0.75            0.588363        0.000126303     1.03705         0.00270449      
0.84375         0.765625        0.612978        0.000123036     0.957649        0.00247602      
0.84375         0.78125         0.637824        0.000118591     0.880333        0.00225533      
0.84375         0.796875        0.662881        0.000113032     0.805212        0.00204196      
0.84375         0.8125          0.688129        0.000106433     0.732344        0.00183546      
0.84375         0.828125        0.713549        9.88797e-05     0.661736        0.00163531      
0.84375         0.84375         0.739124        9.04626e-05     0.593354        0.00144098      
0.84375         0.859375        0.764838        8.12821e-05     0.52712         0.00125195      
0.84375         0.875           0.790673        7.14445e-05     0.462922        0.00106768      
0.84375         0.890625        0.816614        6.10615e-05     0.400613        0.000887625     
0.84375         0.90625         0.842647        5.02492e-05     0.340018        0.000711265     
0.84375         0.921875        0.868757        3.9127e-05      0.280939        0.000538072     
0.84375         0.9375          0.89493         2.78162e-05     0.223153        0.000367529     
0.84375         0.953125        0.921154        1.64395e-05     0.166424        0.000199129     
0.84375         0.96875         0.947415        5.11908e-06     0.110497        3.23731e-05     
0.84375         0.984375        0.973702        -6.02379e-06    0.0551125       -0.000133225    
0.84375         1               1               0.683103        0               0               

0.859375        0               0               0               0               0               
0.859375        0.015625        0.00174845      -3.98308e-05    0.13723         0.00185264      
0.859375        0.03125         0.00353763      -5.55216e-05    0.274132        0.00257027      
0.859375        0.046875        0.0054082       -7.06369e-05    0.410376        0.00326857      
0.859375        0.0625          0.00740066      -8.50285e-05    0.54562         0.00394389      
0.859375        0.078125        0.00955523      -9.85573e-05    0.679515        0.00459277      
0.859375        0.09375         0.0119118       -0.000111094    0.811691        0.00521199      
0.859375        0.109375        0.0145099       -0.000122521    0.941764        0.00579858      
0.859375        0.125           0.0173883       -0.000132733    1.06933         0.00634982      
0.859375        0.140625        0.0205851       -0.000141636    1.19396         0.0068633       
0.859375        0.15625         0.0241378       -0.000149152    1.3152          0.00733688      
0.859375        0.171875        0.0280826       -0.000155215    1.43259         0.00776875      
0.859375        0.1875          0.0324547       -0.000159776    1.54565         0.00815739      
0.859375        0.203125        0.0372878       -0.000162801    1.65385         0.00850162      
0.859375        0.21875         0.0426142       -0.000164269    1.7567          0.0088006       
0.859375        0.234375        0.0484645       -0.000164178    1.85368         0.00905379      
0.859375        0.25            0.0548671       -0.00016254     1.94427         0.00926103      
0.859375        0.265625        0.0618486       -0.000159381    2.02797         0.00942249      
0.859375        0.28125         0.0694331       -0.000154745    2.1043          0.00953867      
0.859375        0.296875        0.0776422       -0.000148689    2.17282         0.00961045      
0.859375        0.3125          0.0864951       -0.000141283    2.2331          0.00963902      
0.859375        0.328125        0.0960079       -0.000132613    2.28481         0.00962592      
0.859375        0.34375         0.106194        -0.000122776    2.32763         0.009573        
0.859375        0.359375        0.117064        -0.000111878    2.36134         0.00948241      
0.859375        0.375           0.128625        -0.00010004     2.3858          0.00935657      
0.859375        0.390625        0.140881        -8.73877e-05    2.40093         0.00919813      
0.859375        0.40625         0.153835        -7.40564e-05    2.40676         0.00900995      
0.859375        0.421875        0.167483        -6.01867e-05    2.40339         0.00879502      
0.859375        0.4375          0.181822        -4.59238e-05    2.39101         0.00855645      
0.859375        0.453125        0.196845        -3.14158e-05    2.36992         0.0082974       
0.859375        0.46875         0.212541        -1.68116e-05    2.34046         0.00802105      
0.859375        0.484375        0.228898        -2.25998e-06    2.30308         0.00773049      
0.859375        0.5             0.245901        1.20928e-05     2.25829         0.00742876      
0.859375        0.515625        0.263533        2.6104e-05      2.20663         0.00711873      
0.859375        0.53125         0.281777        3.96363e-05     2.14873         0.00680312      
0.859375        0.546875        0.300611        5.25591e-05     2.08523         0.00648441      
